X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES
-76.730544000788839,38.883121999821007,230,38.883122,-76.730544,C21
-76.968399000689317,38.922513999497028,3803,38.922514,-76.968399,B2
-76.730543000148188,38.881531000529897,231,38.881531,-76.730543,C21
-76.967319000103757,38.923584000470449,3804,38.923584,-76.967319,B2
-76.73035299999772,38.879036000270617,232,38.879036,-76.730353,C21
-76.962234999175934,38.927729000164391,3805,38.927729,-76.962235,"B2,B8,B8C,B9,H6,H6C"
-76.729338000312509,38.876875999959502,233,38.876876,-76.729338,C21
-76.961714999600744,38.927851999427141,3806,38.927852,-76.961715,"B2,B2VS2,B8,B8V1,B9"
-76.727891000441858,38.875528000277797,234,38.875528,-76.727891,C21
-76.958373999455119,38.930490000204699,3807,38.93049,-76.958374,"B2,B8,B8C,B9,H6,H6C"
-76.729490999380104,38.884980000358361,235,38.88498,-76.729491,C21
-76.983350000619012,38.900364999724061,3808,38.900365,-76.98335,"B2,B2V1,B2VS2"
-77.189695000482018,38.782483999947878,236,38.782484,-77.189695,18E
-76.981229999182958,38.903660000202485,3809,38.90366,-76.98123,"B2,B2V1,B2VS2"
-77.187745000078777,38.782550999467404,237,38.782551,-77.187745,18E
-76.979719999525415,38.905543999747017,3810,38.905544,-76.97972,"B2,B2C,B2VS2"
-77.189428000024392,38.782872000322065,238,38.782872,-77.189428,18E
-76.982951000004476,38.900526999760054,3811,38.900527,-76.982951,"B2,B2C,B2VS2"
-77.191736000507206,38.780112000391682,239,38.780112,-77.191736,18E
-77.191584000327765,38.779141000208462,240,38.779141,-77.191584,18E
-77.177725000431721,38.800663000636618,241,38.800663,-77.177725,18F
-77.177557000614385,38.800486000232219,242,38.800486,-77.177557,18F
-76.978784000621175,38.907454000108494,3812,38.907454,-76.978784,"B2,B2V1,B2VS2"
-77.180067000228064,38.801193999761679,243,38.801194,-77.180067,18F
-76.973128999793587,38.916744999849634,3813,38.916745,-76.973129,"B2,B2V1,B2VS2"
-77.180447999954453,38.801148000210524,244,38.801148,-77.180448,18F
-76.971165000107547,38.918773999637637,3814,38.918774,-76.971165,"B2,B2C,B2VS2"
-77.182717000498272,38.799956999567179,245,38.799957,-77.182717,18E
-76.975699999756785,38.913134000273466,3815,38.913134,-76.9757,"B2,B2C,B2VS2,S41"
-77.182569000821047,38.799887000249761,246,38.799887,-77.182569,"18E,18F"
-76.96505000012337,38.925432999897829,3816,38.925433,-76.96505,"B2,B8,B8C,B9,H6,H6C"
-77.447484999798007,38.953561999608965,247,38.953562,-77.447485,5A
-76.973674000401289,38.915627000447998,3817,38.915627,-76.973674,"B2,B2C,B2VS2"
-76.956498000454403,38.926898999476272,248,38.926899,-76.956498,"B9,H6,H6C"
-76.969756000117755,38.920471000079004,3818,38.920471,-76.969756,"B2,B2C,B2VS2"
-76.956316999759935,38.926982999830408,249,38.926983,-76.956317,"B9,H6,H6C"
-76.961039000294434,38.892055000560653,3819,38.892055,-76.961039,U4
-76.955523999894766,38.925058000318209,250,38.925058,-76.955524,"B9,H6,H6C"
-76.957158000080568,38.891733000430825,3820,38.891733,-76.957158,U4
-77.285818999505523,38.814074000274758,251,38.814074,-77.285819,"17B,17H,17K"
-77.009200000353502,38.960308000305147,3821,38.960308,-77.0092,K2
-77.285725999661963,38.814192999924039,252,38.814193,-77.285726,17H
-77.017328999824343,39.114241999796882,3822,39.114242,-77.017329,
-77.308071999654501,38.814398999722442,253,38.814399,-77.308072,"17B,17K"
-77.278923000571538,38.87111899985058,3823,38.871119,-77.278923,"2B,2BC"
-77.287581000674479,38.814371000040133,254,38.814371,-77.287581,"17B,17H,17K"
-77.279438000471472,38.871369000141854,3824,38.871369,-77.279438,"2B,2BV1"
-77.287980999439981,38.814420000147848,255,38.81442,-77.287981,17H
-77.274551000423713,38.867790000218832,3825,38.86779,-77.274551,"2B,2BC"
-77.290305999763532,38.813610999423858,256,38.813611,-77.290306,"17B,17H,17K"
-77.274681000295161,38.867577000436697,3826,38.867577,-77.274681,"2B,2BV1"
-77.293494000060335,38.813119999732777,257,38.81312,-77.293494,"17B,17K"
-77.294297000236583,38.876487000180198,3827,38.876487,-77.294297,"2B,2BV1"
-77.284101000391715,38.813104999682281,258,38.813105,-77.284101,"17B,17H,17K"
-77.289671999943153,38.876229000661048,3828,38.876229,-77.289672,"2B,2BV1"
-77.295675999825917,38.813085999540881,259,38.813086,-77.295676,"17B,17K"
-77.289110999721586,38.876404000417452,3829,38.876404,-77.289111,"2B,2BC"
-77.280843000084303,38.813122000346901,260,38.813122,-77.280843,"17B,17H,17K"
-77.287503000173103,38.876301000510118,3830,38.876301,-77.287503,"2B,2BC"
-77.302355999172448,38.81388200026629,261,38.813882,-77.302356,"17B,17K"
-77.281376999341077,38.873432000483817,3831,38.873432,-77.281377,"2B,2BC"
-77.279386000337695,38.812560999904562,262,38.812561,-77.279386,"17B,17H,17K"
-77.281921000184582,38.87358500030021,3832,38.873585,-77.281921,"2B,2BV1"
-77.279366000031573,38.81278300002743,263,38.812783,-77.279366,17H
-77.295185999778028,38.876801999566219,3833,38.876802,-77.295186,"2B,2BC"
-77.278156000226346,38.811122000106309,264,38.811122,-77.278156,"17B,17H,17K"
-77.277443000187361,38.869289999864165,3834,38.86929,-77.277443,"2B,2BC"
-77.277731999850005,38.81094299992909,265,38.810943,-77.277732,17H
-77.281426000252267,38.813287000116318,266,38.813287,-77.281426,17H
-77.277714000379078,38.869219999610202,3835,38.86922,-77.277714,"2B,2BV1"
-77.298763000606755,38.813413999570791,267,38.813414,-77.298763,"17B,17K"
-77.284499999634903,38.875938000336006,3836,38.875938,-77.2845,"2B,2BC"
-76.996740000456896,38.833610000308596,268,38.83361,-76.99674,"A2,A2V1,A42,A42V1"
-77.285996000479514,38.876001999679687,3837,38.876002,-77.285996,"2B,2BV1"
-76.996921000508536,38.833676000082221,269,38.833676,-76.996921,"A2,A2V1,A42,A42V1"
-77.284285999901911,38.875590999982123,3838,38.875591,-77.284286,"2B,2BV1"
-77.296092000725281,38.876565999949953,3839,38.876566,-77.296092,"2B,2BV1"
-77.000344000314158,38.831419999533992,270,38.83142,-77.000344,"A2,A2V1,A42,A42V1"
-77.254681999669529,38.776015999839409,3840,38.776016,-77.254682,18G
-77.000188999198087,38.831390999954301,271,38.831391,-77.000189,"A2,A2V1,A42,A42V1"
-77.254919000531018,38.77588500012957,3841,38.775885,-77.254919,18G
-76.996009999877629,38.834226999793032,272,38.834227,-76.99601,"A2,A2V1,A42,A42V1"
-77.019182999931687,38.819821000226973,3842,38.819821,-77.019183,
-76.998251999949858,38.832800999644654,273,38.832801,-76.998252,"A2,A2V1,A42,A42V1"
-76.977780000089567,38.797730000480435,3843,38.79773,-76.97778,"W13,W13V1,W14"
-76.998800000009979,38.832303000148279,274,38.832303,-76.9988,"A2,A2V1,A42,A42V1"
-76.978086000130588,38.797700000335773,3844,38.7977,-76.978086,"W13,W13C,W14"
-76.999426000140659,38.832026999651184,275,38.832027,-76.999426,"A2,A2V1,A42,A42V1"
-76.976267999469101,38.795760000444211,3845,38.79576,-76.976268,"W13,W13C,W14"
-76.987707999958232,38.845755000003813,276,38.845755,-76.987708,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.976123000490219,38.795834000008966,3846,38.795834,-76.976123,"W13,W13V1,W14"
-76.987705999820761,38.845583999820462,277,38.845584,-76.987706,"W2,W2C,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
-76.987677000763895,38.845240000307037,278,38.84524,-76.987677,"92,92C,93"
-76.982157999991657,38.800714999849646,3847,38.800715,-76.982158,"W13,W13V1,W14"
-76.986712999943379,38.842381999766964,279,38.842382,-76.986713,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.982029000049351,38.800575999616946,3848,38.800576,-76.982029,"W13,W13C,W14"
-76.991015999858874,38.841312000311213,280,38.841312,-76.991016,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.972856999920793,38.791917999911696,3849,38.791918,-76.972857,"W13,W13C,W14"
-76.987013999765381,38.842173999835346,281,38.842174,-76.987014,"W2,W2C,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
-76.972620000324255,38.791917000320559,3850,38.791917,-76.97262,"W13,W13V1,W14"
-76.988256000052289,38.841869999936804,282,38.84187,-76.988256,"W2,W2C,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
-76.959880000138128,38.777097999884582,3851,38.777098,-76.95988,"W13,W13C,W14"
-76.988355000824143,38.841956999945722,283,38.841957,-76.988355,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.959436999947812,38.776960999625068,3852,38.776961,-76.959437,"W13,W13V1,W14"
-76.985691999654122,38.842864999376722,284,38.842865,-76.985692,"W2,W2C,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
-76.969074000093983,38.787644999891434,3853,38.787645,-76.969074,"W13,W13C,W14"
-76.985660999286111,38.843129999900718,285,38.84313,-76.985661,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.968937999973207,38.787798999955072,3854,38.787799,-76.968938,"W13,W13V1,W14"
-76.985174999996545,38.844000000354427,286,38.844,-76.985175,"W2,W2C,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
-76.963137999504227,38.779591999701601,3855,38.779592,-76.963138,"W13,W13C,W14"
-76.985338999878309,38.84388999978087,287,38.84389,-76.985339,"W2,W2V1,W2V3,W2V4,W3,W3V1"
-76.963117000392018,38.779733999672303,3856,38.779734,-76.963117,"W13,W13V1,W14"
-77.076251000273629,39.042043000091802,288,39.042043,-77.076251,L8
-76.967617000515673,38.786286000025015,3857,38.786286,-76.967617,"W13,W13V1,W14"
-77.075876999474573,39.041895000085184,289,39.041895,-77.075877,L8
-76.968079000330079,38.786563999873167,3858,38.786564,-76.968079,"W13,W13C,W14"
-77.077014999723048,38.992412000142217,290,38.992412,-77.077015,L8
-76.985348999519161,38.801153000309,3859,38.801153,-76.985349,"W13,W13C,W14"
-77.077339000420565,38.992591000059207,291,38.992591,-77.077339,L8
-76.985738999581002,38.801464000307313,3860,38.801464,-76.985739,"W13,W13V1,W14"
-77.076046999708893,39.046927999982024,292,39.046928,-77.076047,L8
-76.960936999814479,38.778017999822481,3861,38.778018,-76.960937,"W13,W13C,W14"
-77.075525999953456,39.047739999923429,293,39.04774,-77.075526,L8
-76.961441999757085,38.778745000286271,3862,38.778745,-76.961442,"W13,W13V1,W14"
-77.080525999975549,39.079334999643272,294,39.079335,-77.080526,L8
-76.974649999982404,38.793875000446036,3863,38.793875,-76.97465,"W13,W13C,W14"
-77.080476000562726,39.080909999983454,295,39.08091,-77.080476,L8
-76.980474999779616,38.80021900061822,3864,38.800219,-76.980475,"W13,W13C,W14"
-77.079573999771611,39.081843999776765,296,39.081844,-77.079574,L8
-76.979547999982643,38.799723999942493,3865,38.799724,-76.979548,"W13,W13V1,W14"
-77.080953000516317,39.079336000183538,297,39.079336,-77.080953,L8
-76.965614999739657,38.782666999906901,3866,38.782667,-76.965615,"W13,W13C,W14"
-77.075057999591778,39.06727400040959,298,39.067274,-77.075058,L8
-76.965462000651868,38.782780000508794,3867,38.78278,-76.965462,"W13,W13V1,W14"
-77.07585399978683,39.024327000026631,299,39.024327,-77.075854,L8
-76.974210999291813,38.793671999775356,3868,38.793672,-76.974211,"W13,W13V1,W14"
-77.076333999351277,39.024916000506913,300,39.024916,-77.076334,L8
-76.880476999670933,38.853293000041099,3869,38.853293,-76.880477,"V14,V14V1,V15"
-77.079932999744216,39.00787799999501,301,39.007878,-77.079933,L8
-76.880822000187976,38.850983999763152,3870,38.850984,-76.880822,"V14,V14C,V15"
-77.080523000069775,39.008188000194373,302,39.008188,-77.080523,L8
-77.077292999889195,38.986860999630792,303,38.986861,-77.077293,L8
-76.880966999966617,38.850975999557789,3871,38.850976,-76.880967,"V14,V14V1,V15"
-77.07423199964586,39.05346100023106,304,39.053461,-77.074232,L8
-76.881036999684142,38.849810999759796,3872,38.849811,-76.881037,"V14,V14C,V15"
-77.073990000182647,39.054592000466663,305,39.054592,-77.07399,L8
-76.880463000003857,38.85261399981237,3873,38.852614,-76.880463,"V14,V14C,V15"
-77.074303000073655,39.054593000315897,306,39.054593,-77.074303,L8
-76.839178000147626,38.954021000374063,3874,38.954021,-76.839178,F13
-77.077005000383096,38.994235999642996,307,38.994236,-77.077005,L8
-76.838156000227158,38.951789999525438,3875,38.95179,-76.838156,F13
-77.077354999616801,38.994252999714696,308,38.994253,-77.077355,L8
-76.837454999725082,38.955197999955971,3876,38.955198,-76.837455,F13
-77.077039000341017,38.989232000481074,309,38.989232,-77.077039,L8
-76.745583000620414,38.949521000313268,3877,38.949521,-76.745583,"B25,C28,C29V4"
-77.077295999379643,38.989245999718285,310,38.989246,-77.077296,L8
-76.736390000040672,38.950250999919326,3878,38.950251,-76.73639,"B21,B22,B29,B29V1,B31,C28"
-77.081027000150144,39.009478999594499,311,39.009479,-77.081027,L8
-76.736460000226018,38.950442999900616,3879,38.950443,-76.73646,"B21,B22,B22V1,B29,B29V1,C28,C28V1"
-77.080613999752913,39.009217000156383,312,39.009217,-77.080614,
-76.736607000650579,38.950097999748337,3880,38.950098,-76.736607,"B24,B25"
-77.075375000662547,39.068892999448778,313,39.068893,-77.075375,L8
-76.761435000673757,39.01754800020047,3881,39.017548,-76.761435,"B21,B22,B27,C29V4"
-77.075143000472892,39.033512000295282,314,39.033512,-77.075143,L8
-76.759854999705453,39.017322999360339,3882,39.017323,-76.759855,"B21,B22,B27,C29V4"
-77.074808999855719,39.03367400014524,315,39.033674,-77.074809,L8
-77.184477999860221,38.811994000086621,3883,38.811994,-77.184478,"17A,17B,17M"
-77.075602999727948,39.039153999508478,316,39.039154,-77.075603,L8
-77.184424999589012,38.811803999804674,3884,38.811804,-77.184425,"17A,17B,17M"
-77.075933000319537,39.038967000434482,317,39.038967,-77.075933,L8
-77.077029000334377,39.020075000249186,318,39.020075,-77.077029,L8
-77.199815999918044,38.811687999678441,3885,38.811688,-77.199816,"17A,17M"
-77.280408999901098,38.822824000263488,3886,38.822824,-77.280409,"17A,17G"
-77.077214000100909,39.020569000661958,319,39.020569,-77.077214,L8
-77.286524000687947,38.826416000445619,3887,38.826416,-77.286524,"17A,17G"
-77.077031000321767,38.990349999751324,320,38.99035,-77.077031,L8
-77.286028000067603,38.826065999905232,3888,38.826066,-77.286028,"17A,17G"
-77.077300000675237,38.990226999898681,321,38.990227,-77.0773,L8
-77.299939000171463,38.826044000418889,3889,38.826044,-77.299939,"17A,17G"
-77.080326000543408,39.012922000283297,322,39.012922,-77.080326,L8
-77.262802999415158,38.810673999716016,3890,38.810674,-77.262803,"17B,17F,17G,17K"
-77.079975999755547,39.012859999813173,323,39.01286,-77.079976,L8
-77.263439000218881,38.811002000079419,3891,38.811002,-77.263439,"17B,17F,17G,17K"
-77.077033000564228,38.969254000042987,324,38.969254,-77.077033,L8
-77.188167999930684,38.811990000381435,3892,38.81199,-77.188168,"17A,17M"
-77.077037999773282,38.970959000535558,325,38.970959,-77.077038,L8
-77.077037999665833,38.987452000189379,326,38.987452,-77.077038,L8
-77.189156000097213,38.811730999817428,3893,38.811731,-77.189156,"17A,17M"
-77.288604000186936,38.826247000039729,3894,38.826247,-77.288604,"17A,17G"
-77.077306000154621,38.988214000236617,327,38.988214,-77.077306,L8
-77.073177000064717,39.058384999709588,328,39.058385,-77.073177,L8
-77.305051000357395,38.824586000498194,3895,38.824586,-77.305051,"17A,17G"
-77.073451999170047,39.058581000260666,329,39.058581,-77.073452,L8
-77.075064000352597,39.032184999947056,330,39.032185,-77.075064,L8
-77.077807000200409,39.01829500004304,331,39.018295,-77.077807,
-77.305332000245357,38.824194000049616,3896,38.824194,-77.305332,"17A,17G"
-77.078169000286408,39.018253000361106,332,39.018253,-77.078169,L8
-77.175911000307593,38.811983000242677,3897,38.811983,-77.175911,"17A,17B,17M"
-77.076921000423582,39.083990000170715,333,39.08399,-77.076921,L8
-77.176286000597131,38.811852000064796,3898,38.811852,-77.176286,"17A,17B,17M"
-77.07709500014245,39.084108999945286,334,39.084109,-77.077095,L8
-77.2358719998319,38.811125999783052,3899,38.811126,-77.235872,"17A,17F,17H,17K"
-77.080756000371139,39.010760999927548,335,39.010761,-77.080756,L8
-77.280061000489354,38.822132999679212,3900,38.822133,-77.280061,"17A,17G"
-77.081043999582221,39.011135000094121,336,39.011135,-77.081044,L8
-77.179395000308773,38.811974999678021,3901,38.811975,-77.179395,"17A,17B,17M"
-77.074303000192927,39.086236999969273,337,39.086237,-77.074303,L8
-77.180145000286657,38.811787999691695,3902,38.811788,-77.180145,"17A,17B,17M"
-77.073356999837443,39.060886999736795,338,39.060887,-77.073357,L8
-77.261221999452673,38.810602000070638,3903,38.810602,-77.261222,"17B,17F,17G,17K"
-77.073046000469574,39.060865999872611,339,39.060866,-77.073046,L8
-77.195893999895418,38.811835999640358,3904,38.811836,-77.195894,"17A,17M"
-77.076483000238213,39.028386999675888,340,39.028387,-77.076483,L8
-77.195856000471821,38.811617000050397,3905,38.811617,-77.195856,"17A,17M"
-77.076204000135533,39.028161999720041,341,39.028162,-77.076204,L8
-77.231122999807269,38.811311999822919,3906,38.811312,-77.231123,"17A,17B,17F,17G,17H,17K,17L"
-77.080339999592525,39.076255999683198,342,39.076256,-77.08034,L8
-77.231081000257475,38.810950000121402,3907,38.81095,-77.231081,"17A,17B,17F,17G,17H,17K,17L"
-77.080885000662136,39.076425999735974,343,39.076426,-77.080885,L8
-77.204122999899539,38.811280999635621,3908,38.811281,-77.204123,"17A,17M"
-77.074040999594743,39.064628999908813,344,39.064629,-77.074041,L8
-77.203464999815736,38.811639999807021,3909,38.81164,-77.203465,"17A,17M"
-77.073755000380686,39.064721999454882,345,39.064722,-77.073755,L8
-77.282201999864384,38.824000000086684,3910,38.824,-77.282202,"17A,17G"
-77.074141000317795,39.065755999672277,346,39.065756,-77.074141,L8
-77.281872999584564,38.824208000144772,3911,38.824208,-77.281873,"17A,17G"
-77.084318999740631,38.824656000058845,347,38.824656,-77.084319,28A
-77.267673999664964,38.812491000564805,3912,38.812491,-77.267674,"17F,17G"
-77.106824999614531,38.841136999949725,348,38.841137,-77.106825,7C
-77.267961999475872,38.813367000013592,3913,38.813367,-77.267962,"17F,17G"
-77.060754000226439,38.806509000273394,349,38.806509,-77.060754,"R99,R99V1"
-77.227907000151745,38.810994000174844,3914,38.810994,-77.227907,"17A,17B,17F,17G,17H,17K,17L"
-77.061350999215179,38.806104000071301,350,38.806104,-77.061351,"29K,29KV1,29N"
-77.228593999466014,38.811353999808254,3915,38.811354,-77.228594,"17A,17B,17F,17G,17H,17K,17L"
-77.06169499997263,38.805872000068121,351,38.805872,-77.061695,28A
-77.164251999666163,38.820804000139127,3916,38.820804,-77.164252,"17A,17B,17M"
-77.257316999940414,38.888371000016441,352,38.888371,-77.257317,
-77.163946999833044,38.820961999996207,3917,38.820962,-77.163947,"17A,17B,17M"
-77.256942000565729,38.88836599990632,353,38.888366,-77.256942,
-77.261825000668793,38.810853999864179,3918,38.810854,-77.261825,"17B,17F,17G,17K"
-77.248026000611503,38.890608999524709,354,38.890609,-77.248026,
-77.248402000424733,38.810382999720957,3919,38.810383,-77.248402,"17A,17F,17H,17K"
-77.046379999766984,38.932868999547971,355,38.932869,-77.04638,"H3,H4"
-77.249283999753544,38.810773000223122,3920,38.810773,-77.249284,"17F,17K"
-77.04562299937831,38.933054000448053,356,38.933054,-77.045623,"H3,H4"
-77.173456999380463,38.811833999775466,3921,38.811834,-77.173457,"17A,17B,17M"
-77.140991999560811,38.850937999668027,357,38.850938,-77.140992,"16B,16BC,16E,16EC,16J,16P,4A"
-77.173169999466822,38.81202300006165,3922,38.812023,-77.17317,"17A,17B,17M"
-77.01352600009956,38.902607000232706,358,38.902607,-77.013526,D4
-77.164779000113157,38.818957000362346,3923,38.818957,-77.164779,"17A,17B,17M"
-76.825082000700917,38.906859999560652,359,38.90686,-76.825082,"C26,C26C"
-77.165020999929524,38.81899000051142,3924,38.81899,-77.165021,"17A,17B,17M"
-76.825178999770827,38.907036999786641,360,38.907037,-76.825179,"C26,C26C"
-77.275910000490427,38.818635999742348,3925,38.818636,-77.27591,17A
-76.807635999822168,38.898722999695771,361,38.898723,-76.807636,"C26,C26C"
-77.270291000056673,38.815422999938846,3926,38.815423,-77.270291,"17F,17G"
-76.809157999481442,38.901991000264914,362,38.901991,-76.809158,"C26,C26C"
-77.269583999652028,38.814577999549201,3927,38.814578,-77.269584,"17F,17G"
-76.822665999927594,38.907220999866368,363,38.907221,-76.822666,"C26,C26C"
-76.823236999984189,38.907084000538596,364,38.907084,-76.823237,"C26,C26C"
-77.276280999938294,38.819460999676807,3928,38.819461,-77.276281,"17A,17G"
-76.819988000469593,38.906248000066725,365,38.906248,-76.819988,"C26,C26C"
-77.201262999440672,38.811376000345085,3929,38.811376,-77.201263,"17A,17M"
-76.819306000741236,38.905973999940088,366,38.905974,-76.819306,"C26,C26C"
-77.221471999720166,38.811468000272804,3930,38.811468,-77.221472,"17A,17F,17G,17H,17K,17L"
-76.807906999645539,38.898662000567867,367,38.898662,-76.807907,"C26,C26C"
-77.223248999169641,38.811092000477124,3931,38.811092,-77.223249,"17A,17F,17G,17H,17K,17L"
-76.812774999707173,38.902671999509323,368,38.902672,-76.812775,"C26,C26C"
-77.225086000281536,38.811417999911981,3932,38.811418,-77.225086,"17A,17F,17G,17H,17K,17L"
-77.224903000088275,38.81107500038302,3933,38.811075,-77.224903,"17A,17B,17F,17G,17H,17K,17L"
-76.809927999928362,38.902023000005805,369,38.902023,-76.809928,"C26,C26C"
-76.815103000086665,38.903734000081798,370,38.903734,-76.815103,"C26,C26C"
-77.168439000523961,38.816419999503722,3934,38.81642,-77.168439,"17A,17B,17M"
-76.815117999543645,38.903541999653569,371,38.903542,-76.815118,"C26,C26C"
-77.168601999893696,38.815933999805203,3935,38.815934,-77.168602,"17A,17B,17M"
-76.812913000107756,38.902536999804283,372,38.902537,-76.812913,"C26,C26C"
-77.210598000698752,38.811240999769609,3936,38.811241,-77.210598,"17A,17M"
-77.274351000255791,38.803662000589256,373,38.803662,-77.274351,"17A,17H"
-77.209844999639301,38.811543999344664,3937,38.811544,-77.209845,"17A,17M"
-77.274108999473427,38.803688000557543,374,38.803688,-77.274109,"17A,17H"
-77.257798000675223,38.810699000107526,3938,38.810699,-77.257798,"17B,17F,17G,17K"
-77.267240000805174,38.805500999461024,375,38.805501,-77.26724,"17A,17H"
-77.253832999903139,38.810862999468526,3939,38.810863,-77.253833,"17F,17K"
-77.267594000024246,38.805533999903396,376,38.805534,-77.267594,"17A,17H"
-77.257809000277476,38.810975999898403,3940,38.810976,-77.257809,"17B,17F,17G,17K"
-77.276417999823011,38.801284000177461,377,38.801284,-77.276418,"17A,17H"
-77.253715999962012,38.810544000155062,3941,38.810544,-77.253716,"17F,17K"
-77.276171000140849,38.801182000333839,378,38.801182,-77.276171,"17A,17H"
-77.291888000188791,38.826680000340879,3942,38.82668,-77.291888,"17A,17G"
-77.267806000232312,38.801950000604286,379,38.80195,-77.267806,"17A,17H"
-77.26748699979143,38.801750000145425,380,38.80175,-77.267487,"17A,17H"
-77.292448000100663,38.826362000190997,3943,38.826362,-77.292448,"17A,17G"
-77.274124000077379,38.805267000658624,381,38.805267,-77.274124,"17A,17H"
-77.313016000694574,38.826025999695567,3944,38.826026,-77.313016,"17A,17G"
-77.267525000165634,38.803438999640527,382,38.803439,-77.267525,"17A,17H"
-77.313079000246447,38.825700999603946,3945,38.825701,-77.313079,"17A,17G"
-77.267275000146512,38.80342600016462,383,38.803426,-77.267275,"17A,17H"
-77.299994000085249,38.826349000158807,3946,38.826349,-77.299994,"17A,17G"
-77.26921099956833,38.805746000011695,384,38.805746,-77.269211,"17A,17H"
-77.307239999823452,38.823846999911034,3947,38.823847,-77.30724,"17A,17G"
-77.2685089997332,38.806045999732419,385,38.806046,-77.268509,"17A,17H"
-77.308427000427372,38.824253999905373,3948,38.824254,-77.308427,"17A,17G"
-77.270576000190943,38.805595999679774,386,38.805596,-77.270576,"17A,17H"
-77.239712999538938,38.810778000127478,3949,38.810778,-77.239713,"17A,17F,17G,17H,17K"
-77.27090600001533,38.805409000317667,387,38.805409,-77.270906,"17A,17H"
-77.240688999642117,38.811104000199805,3950,38.811104,-77.240689,"17A,17F,17H,17K"
-77.274141999702621,38.805556999610474,388,38.805557,-77.274142,"17A,17H"
-77.170445000125099,38.814093000302407,3951,38.814093,-77.170445,"17A,17B,17M"
-77.275086000467397,38.801863999700423,389,38.801864,-77.275086,"17A,17H"
-77.170196999856614,38.814087000058393,3952,38.814087,-77.170197,"17A,17B,17M"
-77.274773000304307,38.801779999573156,390,38.80178,-77.274773,"17A,17H"
-77.24458899950713,38.810564999873556,3953,38.810565,-77.244589,"17A,17F,17H,17K"
-77.236362999762321,38.834943000095926,391,38.834943,-77.236363,"29C,29K,29KV1,29N"
-77.245497000451337,38.810881000370514,3954,38.810881,-77.245497,"17A,17F,17H,17K"
-77.138778000009893,38.85004500012132,392,38.850045,-77.138778,"16B,16BC,16E,16EC,16J,16P,4A"
-76.945255000297692,39.079240000460715,3955,39.07924,-76.945255,"Z11,Z11V1,Z6,Z6V1,Z8,Z8V3,Z8V9"
-77.13928900080046,38.849390999759272,393,38.849391,-77.139289,"16B,16E"
-76.85339099953076,38.903146999840715,3956,38.903147,-76.853391,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
-77.1389900004678,38.849542999857839,394,38.849543,-77.13899,"16B,16E"
-76.853165000307868,38.903143999996594,3957,38.903144,-76.853165,
-76.886622999596284,38.996096999895833,395,38.996097,-76.886623,"G12,G13,G14,G16"
-76.851076000467017,38.894371999617682,3958,38.894372,-76.851076,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
-76.88606199974231,38.997826999497853,396,38.997827,-76.886062,"G12,G13,G14,G16"
-76.851226000535391,38.894129999850954,3959,38.89413,-76.851226,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
-76.886800000373057,38.996045000315,397,38.996045,-76.8868,"G12,G12V1,G13,G14,G16"
-76.851740999774506,38.896009999753836,3960,38.89601,-76.851741,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
-77.215444999474627,38.87425999952756,398,38.87426,-77.215445,1B
-76.859473000306295,38.932906999957659,3961,38.932907,-76.859473,
-76.885963999613239,38.998077999596468,399,38.998078,-76.885964,"G12,G12V1,G13,G14,G16"
-76.857081999476208,38.935820000317598,3962,38.93582,-76.857082,
-76.885079999968283,38.998530000207978,400,38.99853,-76.88508,"G12,G12V1,G13,G14,G16"
-76.852779999563808,38.906998999473934,3963,38.906999,-76.85278,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
-76.884871000671993,38.998574000185073,401,38.998574,-76.884871,"G12,G13,G14,G16"
-76.85313100043102,38.906761999976197,3964,38.906762,-76.853131,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
-76.880460999612595,38.969916999686866,402,38.969917,-76.880461,
-76.853398000849211,38.901852000005952,3965,38.901852,-76.853398,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
-76.880997999654966,38.973510000649995,403,38.97351,-76.880998,
-76.853171000083563,38.902199999861779,3966,38.9022,-76.853171,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
-76.882122000045015,38.974286999650992,404,38.974287,-76.882122,
-76.880961000359662,38.972021000034474,405,38.972021,-76.880961,
-76.852820999539105,38.899073999867866,3967,38.899074,-76.852821,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
-76.880774999558938,38.971829999603287,406,38.97183,-76.880775,
-76.858467999405178,38.923504999937251,3968,38.923505,-76.858468,F14
